지점,지점명,일시,최저기온(°C),최고기온(°C),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균 풍속(m/s),최다 풍향(16방위)
152,울산,2023,-13.6,34.9,2392.3,53.74,5289.6,2.2,320
152,울산,2024,-8.6,35.9,2326,52.14,5457.6,2.2,320
155,창원,1985,-7.9,34.2,520.2,53.87,,,20
155,창원,1986,-8.8,33.5,2374,53.38,,2.1,140
155,창원,1987,-9.4,32.9,2084.5,46.87,,2.4,200
155,창원,1988,-8.4,36,2151.2,48.27,,2.4,20
155,창원,1989,-7,34.1,1964.2,44.16,,2.4,340
155,창원,1990,-10,37.1,2058.8,46.3,,2.4,340
155,창원,1991,-11.3,33.4,2006.6,45.12,,2.3,340
155,창원,1992,-4.3,34.2,2080.7,46.69,,2.3,360
155,창원,1993,-6.2,32,1861.9,41.86,,2.3,160
155,창원,1994,-7.5,39,2356.6,52.99,,2.4,360
155,창원,1995,-6.8,34.9,2480.6,55.78,,2.3,160
155,창원,1996,-9.6,36.3,2261.5,50.74,,2,180
155,창원,1997,-8.5,35,2223.9,50,,2.1,160
155,창원,1998,-7.9,33.8,1921.9,43.22,,2.3,20
155,창원,1999,-7,32.5,2119.4,47.66,,2.2,180
155,창원,2000,-7.5,35.2,2240.7,50.26,,2.3,360
155,창원,2001,-10.5,34.8,2197.5,49.4,,2.1,160
155,창원,2002,-6.6,36.2,2128.7,47.84,,1.6,160
155,창원,2003,-9,33.7,1945.7,43.73,,1.7,360
155,창원,2004,-9.4,37,2297.5,51.51,,2.2,160
155,창원,2005,-10.1,34.3,2430.5,54.63,,2.3,50
155,창원,2006,-8.8,35,2183.7,49.08,,2.1,50
155,창원,2007,-4.6,36,2144.3,48.19,,1.9,20
155,창원,2008,-7.3,34.3,2268.7,50.87,,1.9,50
155,창원,2009,-9.3,33.7,2212.9,49.73,,1.9,50
155,창원,2010,-8.3,34.5,2155.1,48.44,,1.9,50
155,창원,2011,-13.1,33.7,2177.2,48.92,,2,140
155,창원,2012,-10.3,35.5,2309.7,51.79,,2,50
155,창원,2013,-11,37.1,2735.1,61.46,,1.9,50
155,창원,2014,-6.1,35.2,2415.9,54.29,,1.8,50
155,창원,2015,-7.8,35.5,2376.9,53.41,1230.97,1.7,50
155,창원,2016,-12.6,36.7,2263.1,50.74,5536.69,1.6,50
155,창원,2017,-8.4,38.5,2580,57.98,6077.86,1.6,50
155,창원,2018,-12,37,2298.6,53.18,5677.07,1.6,50
155,창원,2019,-5.9,35.6,2416.5,55.24,4946.93,1.6,50
155,창원,2020,-9.8,35.8,2416.5,54.31,5264.48,1.6,50
155,창원,2021,-14,35.5,2463.6,55.36,5333.49,1.4,50
155,창원,2022,-8.8,34.8,2530.2,56.86,5478.83,1.5,50
155,창원,2023,-13.6,35.8,2428,54.75,5215.73,1.4,50
155,창원,2024,-8.7,37.3,2367.5,53.09,5403,1.7,20
156,광주,1974,-11.4,34,2161,48.75,,2.4,270
156,광주,1975,-10,34.7,1942.1,43.81,,2.2,270
156,광주,1976,-12.8,33.3,2047.7,46.07,,2.2,270
156,광주,1977,-12.6,36.3,2086.4,47.07,,2.1,270
156,광주,1978,-10.4,35.2,2349.7,53.01,,2.1,270
156,광주,1979,-8.2,33.8,2369,53.44,,2,290
156,광주,1980,-10,31.7,2098.2,47.23,,2,290
156,광주,1981,-12,34.7,2291.7,51.7,4286.15,1.9,290
156,광주,1982,-10.7,34.5,2157.2,48.67,5120.87,1.7,250
156,광주,1983,-9.9,36.9,2162,48.62,4787.76,2,290
156,광주,1984,-10.5,35.2,2387,53.56,4849.15,2.2,290
156,광주,1985,-10.7,35,2140,48.12,4423.58,2.2,320
156,광주,1986,-11.5,34.6,2334.4,52.49,4851.42,2.3,320
156,광주,1987,-8.4,32.6,2181.5,49.06,4677.84,2.4,320
156,광주,1988,-8.9,35.5,2313.6,51.91,4932.26,2.3,320
156,광주,1989,-8.6,34.5,2085.7,46.9,4623.97,2.2,320
156,광주,1990,-12.5,36,2095.5,47.12,4543.94,2.2,160
156,광주,1991,-11.7,35.8,2174.9,48.9,4740.02,2.1,320
156,광주,1992,-6.2,33.8,2237.7,50.21,4920.79,2.5,20
156,광주,1993,-8.3,32.2,2171.1,48.81,4703.04,2.2,20
156,광주,1994,-10.2,38.5,2567.3,57.73,5198.87,2,20
156,광주,1995,-8.4,35.9,2375.9,53.43,4922.38,2.1,20
156,광주,1996,-9.8,35.6,2265.1,50.82,4711.88,2.2,20
156,광주,1997,-11.4,35.7,2499.6,56.2,4814.11,2.1,20
156,광주,1998,-9.3,33.9,2114,47.54,4332.9,2.2,20
156,광주,1999,-8.8,34.3,2296.5,51.64,4466.55,2.1,20
156,광주,2000,-8.8,34.3,1869.3,41.93,4063.25,2.4,20
156,광주,2001,-12.5,35,1910.3,42.95,5446.15,2.4,20
156,광주,2002,-7.5,35.3,1705.3,38.33,5049.25,2.2,20
156,광주,2003,-10.3,31.9,1750.3,39.33,4723.39,1.9,50
156,광주,2004,-11.7,35.2,2147,48.14,5163,1.9,50
156,광주,2005,-11.1,35.8,2082.1,46.79,5486.95,1.9,20
156,광주,2006,-11,35,1948.4,43.79,5352.67,1.8,50
156,광주,2007,-4.9,34.3,1862,41.84,5091.23,1.8,20
156,광주,2008,-8.9,35.1,2020.3,45.3,5124.49,2,20
156,광주,2009,-10,34.5,2069.2,46.5,5092.48,2.1,20
156,광주,2010,-9.5,35.5,1873.7,42.11,4852.69,2.2,20
156,광주,2011,-11.7,35.3,2140.9,48.11,5087.26,2.1,20
156,광주,2012,-10.2,37.7,2358.7,52.89,4736.34,2.2,50
156,광주,2013,-10.3,36.2,2489.6,55.95,5061.24,2.1,20
156,광주,2014,-7.3,36.5,2343.5,52.67,4834.08,1.9,50
156,광주,2015,-8.7,36.2,2234.9,50.23,5094.26,1.6,50
156,광주,2016,-11.7,37.2,2144.2,48.08,5270.62,1.6,50
156,광주,2017,-7.9,37.3,2376.4,53.55,5655.83,1.6,50
156,광주,2018,-11.5,38.5,2372.5,53.32,5670.69,1.6,50
156,광주,2019,-5.9,34.8,2290.1,51.59,5561.69,1.5,50
156,광주,2020,-8.9,34.4,2225.1,49.89,5514.17,1.6,50
156,광주,2021,-13.5,35.1,2214.9,50.23,5490.21,1.4,50
156,광주,2022,-8,34.8,2362.2,53.37,5707.65,1.4,50
156,광주,2023,-13.4,35.7,2211.5,49.93,5500.43,1.2,70
156,광주,2024,-7,37.2,2187.7,49.92,5414.45,1.3,70
159,부산,1974,-10.5,30.8,1901.6,42.9,,4.5,20
159,부산,1975,-6.8,33.6,2257.2,50.93,,4.4,20
159,부산,1976,-11.5,31.8,2268.8,51.06,,4.3,20
159,부산,1977,-12.6,33.9,2235.9,50.45,,4.1,20
159,부산,1978,-8.5,33.4,2356.4,53.16,,4.2,20
159,부산,1979,-8.6,34,2257,50.92,,4.2,20
159,부산,1980,-10.2,31.3,2111.7,47.52,,4,20
159,부산,1981,-10.7,32.6,2415.8,54.51,5447.36,3.9,20
159,부산,1982,-10.4,31.8,2447.1,55.21,5377.84,3.8,20
159,부산,1983,-7.8,36.7,2499.9,56.22,5762.9,3.9,50
159,부산,1984,-11.8,34.7,2640.8,59.23,5290.33,3.6,50
159,부산,1985,-11.5,33.9,2471.1,55.56,4965.75,3.6,20
159,부산,1986,-9.7,32.9,2518.4,56.63,4992.85,3.4,50
159,부산,1987,-9.5,31.1,2239.6,50.36,4377.28,4,50
159,부산,1988,-9,33.1,2501.7,56.13,4416.22,3.8,50
159,부산,1989,-7.4,33,2248.2,50.55,4169.7,4,70
159,부산,1990,-10.4,34.3,2285.2,51.39,2816.3,4.1,50
159,부산,1991,-10.8,33.3,2244.6,50.48,4166.1,4,20
159,부산,1992,-4.5,32.6,2274.8,51.04,4761.75,4,20
159,부산,1993,-6.3,30.7,2133.1,47.96,4567.13,3.8,50
159,부산,1994,-6.9,35.8,2684.8,60.37,5210.39,3.9,20
159,부산,1995,-6.7,32.8,2565.8,57.7,4939.26,4,20
159,부산,1996,-9.5,34.9,2500.8,56.11,4497.83,3.8,20
159,부산,1997,-8.9,34.1,2550.9,57.36,4572.7,3.9,50
159,부산,1998,-8.1,32.3,2222.9,49.98,4208.16,3.8,50
159,부산,1999,-7.3,32.2,2456.2,55.23,4643.9,3.6,50
159,부산,2000,-7.1,33.1,2016,45.23,4996.93,3.6,70
159,부산,2001,-10.3,34.5,2065.9,46.45,4863.65,3.6,70
159,부산,2002,-6.2,33.4,2023.9,45.48,5270.51,3.9,70
159,부산,2003,-8.7,31,1845.8,41.48,4414.4,3.2,20
159,부산,2004,-10.5,34.1,2409.7,54.03,4973.48,3.1,20
159,부산,2005,-10.6,32.8,2416.2,54.3,5351.58,3.1,20
159,부산,2006,-9.6,34.5,2197.9,49.4,5129.97,3.1,20
159,부산,2007,-3.6,32.6,2189.2,49.19,5409.73,3.3,20
159,부산,2008,-6.1,31.4,2346,52.61,5557.58,3.2,50
159,부산,2009,-7.6,32.5,2155.7,48.45,5399.95,3.4,50
159,부산,2010,-8.1,34.1,2250.8,50.58,5258.07,3.3,20
159,부산,2011,-12.8,33,2294.6,51.56,5263.39,3.3,20
159,부산,2012,-9.9,34.5,2563.4,57.48,5110.21,3.3,20
159,부산,2013,-10.7,35,2771,62.28,5412.6,3.4,50
159,부산,2014,-6,32.9,2481.2,55.76,4995.08,3.2,50
159,부산,2015,-7.8,33.5,2534.8,56.96,5065.88,3.1,50
159,부산,2016,-10.2,37.3,2514.9,56.39,5038.75,3.1,50
159,부산,2017,-7.7,36.2,2718.1,62.32,5418.94,3.2,50
159,부산,2018,-9.9,36.4,2667.8,60.15,3955.12,3.2,50
159,부산,2019,-4.4,35,2691.3,60.48,5808.16,3.1,50
159,부산,2020,-8,33.2,2441.4,54.88,5693.25,3.2,50
159,부산,2021,-12.2,35.6,2374.6,53.64,5714.17,3.1,50
159,부산,2022,-7.5,33.1,2491.2,56.25,5962.13,3.2,50
159,부산,2023,-12,35.2,2395.8,54.01,5704.92,3.2,50
159,부산,2024,-7.3,34.9,2368.5,53.11,5791.47,3.3,50
162,통영,1974,-9.4,32.3,2169.8,48.96,,2.7,50
162,통영,1975,-6,35,2227.2,50.25,,2.7,360
162,통영,1976,-9.3,31.5,1970.5,44.34,,2.7,250
162,통영,1977,-11.6,34.5,2011,45.38,,2.3,250
162,통영,1978,-8.2,33.8,2440.7,55.07,,2.5,340
162,통영,1979,-7.2,33.1,2292.9,51.74,,2.4,360
162,통영,1980,-8.8,29.2,2127.8,47.89,,2.5,230
162,통영,1981,-9.7,33.9,2429.4,54.81,,2.3,50
162,통영,1982,-10.1,31.7,2415,54.49,,2.2,250
162,통영,1983,-7,35.1,2296.9,51.65,,2.3,250
162,통영,1984,-9.2,33.9,2380.6,53.42,,2.3,50
162,통영,1985,-10.3,34.3,2243,50.44,,2.4,50
162,통영,1986,-9.4,33.4,2431.1,54.68,,2.1,360
162,통영,1987,-8,30.6,2066,46.45,,2.4,200
162,통영,1988,-8,34.2,2193.8,49.23,,2.3,50
162,통영,1989,-7,33.5,2022,45.47,,2.1,50
162,통영,1990,-8.8,36.2,2179.8,49.02,,2.3,50
162,통영,1991,-9.8,34.3,2017.3,45.36,,2,50
162,통영,1992,-3.6,31.7,2029.8,45.54,,2.9,50
162,통영,1993,-5.3,30.4,2065,46.44,,2.9,50
162,통영,1994,-7.9,36.9,2633.6,59.23,,2.9,320
162,통영,1995,-6,31.6,2468.3,55.5,,2.9,360
162,통영,1996,-8.6,34,2314.1,51.92,,2.7,360
162,통영,1997,-9.4,33.8,2405.4,54.09,,2.8,340
162,통영,1998,-7.7,31.6,2087.1,46.94,,2.7,340
162,통영,1999,-6.7,31.7,2302.5,51.78,,2.6,340
162,통영,2000,-6.6,34.6,2318.1,52,,2.6,360
162,통영,2001,-10.7,34,2259,50.8,.01,2.4,360
162,통영,2002,-6.3,34.7,2221.2,49.91,,2.2,20
162,통영,2003,-8.7,32.4,2048.8,46.04,,2.1,20
162,통영,2004,-9.6,36.3,2482,55.66,,2.4,20
162,통영,2005,-8.4,32.7,2459.9,55.27,,2.7,20
162,통영,2006,-7.4,34.2,2233.5,50.19,,2.7,20
162,통영,2007,-3.2,34,2220.5,49.9,,2.4,20
162,통영,2008,-7.2,33,2313.1,51.87,,2.3,20
162,통영,2009,-7.7,32.2,2277.6,51.17,,2.5,20
162,통영,2010,-7.5,33.5,2232.9,50.17,,2.5,20
162,통영,2011,-10.7,32.8,2237.8,50.28,,2.5,50
162,통영,2012,-8.8,34.5,2291.5,51.38,,2.5,360
162,통영,2013,-9.4,34.5,2548.2,57.26,,2.4,360
162,통영,2014,-6.2,35.2,2311.8,51.95,,2.3,360
162,통영,2015,-6.7,34.2,2315.5,52.03,,2.3,360
162,통영,2016,-8.6,35.2,2246.2,50.37,,2.4,360
162,통영,2017,-7.3,36.3,2604.5,58.52,,2.4,20
162,통영,2018,-9,36.9,2400,54.37,,2.4,360
162,통영,2019,-4.2,35.9,2416,54.95,,2.3,360
162,통영,2020,-6.7,35,2412.7,54.1,,2.5,360
162,통영,2021,-10.9,36.2,2496.5,56.4,,2.4,360
162,통영,2022,-6.3,34,2588.9,58.17,,2.4,360
162,통영,2023,-10.7,34.9,2274.6,51.4,5197.72,2.5,50
162,통영,2024,-6.9,35.1,2307.1,51.9,5494.37,,50
164,무안,1993,-7.9,31.5,1971.3,44.58,,2.7,340
164,무안,1994,-8.3,35.9,2255.2,50.71,,2.7,360
164,무안,1995,-6.9,34,2223.5,50.01,,2.7,340
164,무안,1996,-7.6,34.5,2218.5,49.78,,2.4,360
164,무안,1997,-9.8,33.7,2235.4,50.27,,2.4,360
164,무안,1998,-8.3,32.9,1716.4,38.6,,3,360
164,무안,1999,-7.6,32.8,2099.7,47.22,,3.1,360
164,무안,2000,-8.7,33.4,1335.6,49.19,,,360
165,목포,1974,-10.2,33.6,2024.2,45.68,4183.38,4.4,340
165,목포,1975,-6.3,34.5,2244.5,50.65,5101.55,4.2,340
165,목포,1976,-11.6,33.2,2044.9,46.02,5487.35,4.3,340
165,목포,1977,-10.9,35.2,2278.8,51.42,5335,4,340
165,목포,1978,-8.5,34.3,2510.9,56.66,4777.71,4.3,340
165,목포,1979,-5.8,34.4,2230.1,50.33,4539.12,4.2,340
165,목포,1980,-9.5,29.5,1786.8,40.21,4457,4.5,340
165,목포,1981,-9.8,35.4,2049.1,46.24,2789.45,4.4,340
165,목포,1982,-7,34.2,2214,49.96,5551.02,4,340
165,목포,1983,-7.1,34.4,1993.9,44.83,4792.33,3.8,340
165,목포,1984,-10.6,35.3,2250.4,50.49,5295.26,4,340
165,목포,1985,-8.5,34.7,2140.7,48.14,5092.79,4.4,320
165,목포,1986,-8.9,33.9,2253.3,50.68,5171.46,4.1,320
165,목포,1987,-6.4,30.6,2137.1,48.05,4964.97,4.3,340
165,목포,1988,-5.8,34.5,2203.5,49.44,5207.82,4.1,340
165,목포,1989,-6.5,33.1,2048.6,46.07,4758.88,4,340
165,목포,1990,-11.1,35.7,2051.9,46.15,4680.12,4.2,320
165,목포,1991,-11,34.7,2039.1,45.85,5075.13,3.9,320
165,목포,1992,-4.5,33.7,2096.7,47.05,5225.63,3.8,340
165,목포,1993,-6.1,30.6,1889.9,42.5,4900.77,4.2,320
165,목포,1994,-7.1,37,2366.5,53.22,5487.7,4.2,340
165,목포,1995,-5.4,34,2227.5,50.09,5231.49,4.4,340
165,목포,1996,-6.6,36.1,2234.5,50.14,5129.65,4.2,340
165,목포,1997,-10,33.4,2461.9,55.36,5387.47,4.3,340
165,목포,1998,-7.8,32.2,2120.6,47.69,4629.41,4,360
165,목포,1999,-7,32.9,2298.9,51.7,4884.61,3.7,360
165,목포,2000,-7.9,34.1,2211.2,49.6,5222.77,4,360
165,목포,2001,-10.2,33.8,2206.3,49.61,5456.36,3.7,360
165,목포,2002,-3.5,32.7,1990.4,44.73,5125.63,3.9,360
165,목포,2003,-9.3,32,1881.1,42.28,4895.54,3.1,360
165,목포,2004,-7.8,34.6,2258.3,50.64,5445.8,4.1,140
165,목포,2005,-9.9,33.3,2133.5,47.94,5322.92,3.7,140
165,목포,2006,-10.1,34.8,2049.1,46.05,5037.45,3.7,20
165,목포,2007,-4.9,33,2005.9,45.08,5102.73,3.2,360
165,목포,2008,-7.9,33.2,2103.8,47.18,5258.88,3,360
165,목포,2009,-8.4,31.9,2170,48.77,5314.98,3.1,360
165,목포,2010,-8.4,32.6,1972.9,44.53,5082.18,3.2,360
165,목포,2011,-8.3,33.3,2080.5,46.76,5233.39,3.1,360
165,목포,2012,-8.8,35.7,2153.8,48.3,4834.2,3.2,360
165,목포,2013,-8.8,36.9,2354.3,52.91,4840.67,3.3,360
165,목포,2014,-6.6,34.3,2202,49.49,4649.64,2.9,360
165,목포,2015,-6.1,35.5,2218.3,49.86,4331.3,3,360
165,목포,2016,-9.1,36,2157.8,48.39,4294.45,3.1,360
165,목포,2017,-6.5,34.5,2432,54.66,4643.26,3.5,360
165,목포,2018,-11.3,36.7,2397.5,53.88,5219.54,3.4,360
165,목포,2019,-4.1,33.8,2390.7,53.73,5362.82,3.4,360
165,목포,2020,-7.5,33.3,2318.6,51.99,5266.84,3.6,360
165,목포,2021,-12.8,33.6,2443.1,54.91,5456.77,3.4,140
165,목포,2022,-6.2,33.9,2319.2,52.12,5721.23,3.7,320
165,목포,2023,-12.5,34.4,2119.2,47.63,5377.06,3.5,140
165,목포,2024,-4.9,34.9,2127.6,47.82,5399.04,3.5,140
168,여수,1974,-8.9,31.8,2331.7,52.61,,3.9,50
168,여수,1975,-6.4,34.6,2369.6,53.47,,4.2,90
168,여수,1976,-10.8,31.6,2358.5,53.08,,4,50
168,여수,1977,-12.6,33,2332.1,52.62,,3.8,50
168,여수,1978,-8.1,33,2638.4,59.53,,3.7,320
168,여수,1979,-7,33.5,2547.6,57.51,,3.8,50
168,여수,1980,-8.4,29.4,2335.6,52.55,,4.1,320
168,여수,1981,-10.4,32.6,2478.3,55.92,,3.9,320
168,여수,1982,-9.3,31.6,2584.5,58.31,,3.7,50
168,여수,1983,-7.3,34.7,2537.8,57.07,,3.9,50
168,여수,1984,-9.8,33.8,2588.1,58.07,,3.8,320
168,여수,1985,-9.9,32.9,2339.7,52.62,,3.8,70
168,여수,1986,-9.7,32.1,2493.2,56.07,,3.6,340
168,여수,1987,-7.2,30.3,2219.4,49.91,,4,230
168,여수,1988,-8.4,32.5,2439.7,54.74,,3.9,320
168,여수,1989,-7,31,2283.5,51.35,,3.8,20
168,여수,1990,-9.9,33.9,2156.4,48.49,,4,20
168,여수,1991,-10.9,32.1,2260.5,50.83,,4,20
168,여수,1992,-4.2,34.1,2409.1,54.05,,4,20
168,여수,1993,-5.5,31,2307.4,51.89,,4,20
168,여수,1994,-6.6,37.1,2697.5,60.65,,3.9,20
168,여수,1995,-5.9,32.8,2722.3,61.22,,3.8,290
168,여수,1996,-8.6,35.4,2480.7,55.67,,3.8,20
168,여수,1997,-9.7,34.9,2438.5,54.84,,4,290
168,여수,1998,-8,31.7,2163.6,48.66,,4.3,70
168,여수,1999,-7.1,30.9,2322.8,52.23,,4.2,20
168,여수,2000,-6.5,33.1,2320.7,52.06,,4.5,50
168,여수,2001,-10,33.1,2243.8,50.45,,4.6,50
168,여수,2002,-4.2,32.3,1986.7,44.64,,4.6,50
168,여수,2003,-7.2,30.4,1934.4,43.47,,4.6,70
168,여수,2004,-10,34.2,2241.2,50.25,,4.4,70
168,여수,2005,-9.3,32.4,2258.4,50.75,,4.6,320
168,여수,2006,-8.8,33,2124.7,47.74,,4,70
168,여수,2007,-4,33.7,2153.7,48.4,,4,50
168,여수,2008,-7.3,31.9,2279.7,51.12,,3.9,50
168,여수,2009,-7.4,31.2,2277.1,51.17,,4,50
168,여수,2010,-7.4,32.5,2195.4,49.33,,4,50
168,여수,2011,-10.4,32.4,2260.2,50.79,,4.2,70
168,여수,2012,-9.2,34.3,2428.5,54.46,,4.3,90
168,여수,2013,-9.3,34.5,2747.3,61.74,,4,340
168,여수,2014,-6.3,32.8,2436.6,54.75,,3.9,90
168,여수,2015,-7.5,32.9,2450.1,55.05,,3.9,70
168,여수,2016,-8.9,34.4,2371.6,53.18,697.57,3.9,70
168,여수,2017,-6.8,35.9,2686.3,60.37,4562.21,3.9,230
168,여수,2018,-10.3,35,2570.3,57.76,4790.28,3.9,70
168,여수,2019,-4.8,33.9,2556.9,57.45,5007.33,3.8,230
168,여수,2020,-7,32.6,2504.9,56.17,4921.4,3.9,50
168,여수,2021,-10.9,34.1,2642.2,59.38,5205.83,3.9,50
168,여수,2022,-7,32.7,2522,56.67,5926.07,4,70
168,여수,2023,-11.4,33.9,2331.9,52.4,5509.7,3.6,70
168,여수,2024,-6.3,34.2,2385.4,53.64,5695.55,4,90
169,흑산도,1997,-3.4,31.5,2092,47.05,,6.4,360
169,흑산도,1998,-5.4,30.3,1854,41.69,3558.03,6.1,360
169,흑산도,1999,-3.9,29,2098.4,47.19,4199.12,6,360
169,흑산도,2000,-4.9,30.6,2051.5,46.05,5222.27,5.3,360
169,흑산도,2001,-5.9,32.8,1993.2,44.81,5187,5.8,360
169,흑산도,2002,-1.7,30,1786.2,40.13,4910.61,5.6,360
169,흑산도,2003,-5.7,30.8,1733.5,38.96,4755.23,5.5,360
169,흑산도,2004,-6.3,32.2,2089.7,46.86,5310.64,5.4,160
169,흑산도,2005,-5.3,30.6,1846.9,41.51,5138.97,5.8,340
169,흑산도,2006,-5.9,32.3,1908.5,42.88,5050.38,5.2,340
169,흑산도,2007,-2.3,31.7,1864.2,41.89,5046.96,5.4,340
169,흑산도,2008,-4.1,30.9,1803.8,40.45,5130.54,5.2,340
169,흑산도,2009,-4.9,30.7,1948.5,43.79,5307.32,5.2,340
169,흑산도,2010,-4.6,31.6,1693.2,38.04,4998.51,5.3,340
169,흑산도,2011,-5.7,31,1713.5,38.5,4914,5.4,160
169,흑산도,2012,-5.4,33.8,2102.4,47.15,5166.71,5.2,340
169,흑산도,2013,-5.2,33.9,2250.5,50.58,5471.58,5.2,360
169,흑산도,2014,-2.7,31.1,2178.8,48.96,5174.95,5.2,360
169,흑산도,2015,-4.3,32.4,2031.1,45.64,5057.78,4.9,340
169,흑산도,2016,-8.7,31.6,1922.9,43.12,5103.33,5,360
169,흑산도,2017,-2.7,33.7,2133.5,47.95,5407.67,5,360
169,흑산도,2018,-6.7,34.9,1830.1,41.23,4721.02,5.1,360
169,흑산도,2019,-1.2,29.9,2104.4,47.56,5311.59,5,360
169,흑산도,2020,-3.3,33.1,1984.1,44.88,4478.6,5.4,360
169,흑산도,2021,-5.9,32.8,2097.7,47.55,5234.94,5.1,360
169,흑산도,2022,-3.4,32.1,2015.7,46.15,5084.35,5.5,360
169,흑산도,2023,-6.4,31.3,1946.4,43.84,4848.62,5.2,360
169,흑산도,2024,-3.8,35.2,2145.1,48.1,5417.71,5.7,340
170,완도,1974,-8.8,30.8,2477.9,55.93,2898.18,1.7,320
170,완도,1975,-6,33.4,2571.7,58.05,1094.98,1.7,50
170,완도,1976,-10.2,31.9,2391.6,53.84,3869.02,1.7,320
170,완도,1977,-10.7,33.7,2409.5,54.39,7773.46,,320
170,완도,1978,-7,33.5,2645.5,59.71,8315.36,2,320
170,완도,1979,-5.7,33.9,2458.3,55.49,5064.29,1.8,320
170,완도,1980,-7.3,30.8,2195.2,49.42,5746.94,1.8,320
170,완도,1981,-8.5,33.5,2357.9,53.22,5910.56,1.7,320
170,완도,1982,-7.7,31.8,2451,55.32,2665.36,1.5,320
170,완도,1983,-5.8,34.7,1980.2,44.54,,3.6,360
170,완도,1984,-7.4,33.5,2055.7,46.14,,3.7,340
170,완도,1985,-6.6,32.4,2049.5,46.09,,3.7,340
170,완도,1986,-5.8,31.1,2291,51.53,,3.6,340
170,완도,1987,-5.5,30.7,2058.8,46.31,,3.6,340
170,완도,1988,-4.6,32.5,2226.4,49.97,,3.7,360
170,완도,1989,-3.4,31,1972.8,44.37,,3.4,340
170,완도,1990,-7,32.8,1938.8,43.61,,3.7,340
170,완도,1991,-5.8,32.7,1752.7,39.43,,3.7,340
170,완도,1992,-1.2,32.1,2178.6,48.89,,3.5,360
170,완도,1993,-2.9,28.9,1869.7,42.05,,3.6,360
170,완도,1994,-4.5,36.2,2314.6,52.06,,3.6,340
170,완도,1995,-3,31.1,2259.2,50.82,,3.7,340
170,완도,1996,-4.8,34.1,1915.6,42.99,,3.9,340
170,완도,1997,-7.7,33.3,2042.5,45.94,,4,340
170,완도,1998,-5.8,32.5,1571.9,35.35,,3.9,110
170,완도,1999,-5.2,32.2,1988.1,44.72,,4,160
170,완도,2000,-6.1,33.3,2242.7,50.33,,3.9,360
170,완도,2001,-9.1,33.9,2134,47.99,,3.8,360
170,완도,2002,-3.7,32.5,2018.2,45.35,,4,360
170,완도,2003,-8.1,32.3,1915.3,43.04,,4,360
170,완도,2004,-7.2,36.3,2284.1,51.21,,4,360
170,완도,2005,-9.1,35.2,2170.7,48.77,,4.2,360
170,완도,2006,-7.5,34,1970.5,44.28,,4,340
170,완도,2007,-3.5,33.3,2032.9,45.68,,4.2,140
170,완도,2008,-7.4,33.9,1969.2,44.15,,3.4,110
170,완도,2009,-8.3,32.4,2094.7,47.07,,3.6,320
170,완도,2010,-6.9,34.5,1894.3,42.57,,3.5,110
170,완도,2011,-7.1,34.5,2042.7,45.9,,2.9,340
170,완도,2012,-7.9,35.5,2084.7,46.74,,3.3,140
170,완도,2013,-7.2,36.9,2563.2,57.6,,3.1,320
170,완도,2014,-7.5,33.4,2346.3,52.72,,3.1,320
170,완도,2015,-5.4,33.1,2254.6,50.66,,2.8,140
170,완도,2016,-8,35.6,2052.6,46.02,,2.5,250
170,완도,2017,-5.1,35.4,2311,51.93,,2.4,340
170,완도,2018,-8.2,35.7,2210.1,49.66,,2.4,320
170,완도,2019,-4.1,33.5,2144.4,48.62,,2.3,320
170,완도,2020,-5.3,34,2144,48.07,,2.4,320
170,완도,2021,-10.2,34.1,2289.8,51.46,,2.5,110
170,완도,2022,-5.5,33.8,2318.8,54.17,.22,2.2,320
170,완도,2023,-9.9,34.9,2218.4,49.85,,,140
170,완도,2024,-3.3,37,2140.7,47.99,4438.06,2.5,140
172,고창,2010,-9.9,19.2,135,44.28,199.16,,340
172,고창,2011,-13.9,36.7,1984.7,44.59,4881.98,2.8,320
172,고창,2012,-13.3,37,2023.3,45.37,5151.04,2.8,50
172,고창,2013,-12.4,34.8,2154.6,48.65,5210.59,2.7,340
172,고창,2014,-12.2,34.5,2054.8,46.17,5140.17,2.5,320
172,고창,2015,-13,35.6,2025.7,46.14,5144.28,2.5,340
172,고창,2016,-12.4,35.7,2063.5,46.27,5224.45,2.7,320
172,고창,2017,-9.4,35.3,2414.3,54.25,4167.35,2.5,320
172,고창,2018,-15.8,37.8,2394.3,53.8,4137.98,2.7,50
172,고창,2019,-8.3,35.1,2318.1,52.09,4542.16,2.4,320
172,고창,2020,-10.5,34,2130.2,47.88,4007.55,2.8,320
172,고창,2021,-17,35,2148,48.52,5480.99,2.7,140
172,고창,2022,-12.2,35.1,2192.9,51.2,5797.13,2.8,290
172,고창,2023,-16,35.3,2078.9,49.78,5154.4,,290
172,고창,2024,-8.4,36.1,2002.4,47.78,5044.55,,320
174,순천,2011,-8.8,34.6,1417.9,40.99,,,290
174,순천,2012,-12.3,35.3,1978.4,44.36,,2,320
174,순천,2013,-12.9,35.7,2314.3,52.01,,1.9,340
174,순천,2014,-10.7,33.2,2096.7,47.12,,1.8,340
174,순천,2015,-9.3,35.4,2152.4,48.38,,1.7,340
174,순천,2016,-13.4,37.8,2082.9,46.7,,1.7,320
174,순천,2017,-10.2,36.4,2381.8,53.52,0,1.8,320
